protId	score	label	symbol
P02765	16.7396800216828	MN	FETUA_HUMAN
P10909	13.4611497508981	MN	CLUS_HUMAN
P46778	9.94735262371175	MN	RL21_HUMAN
P62942	9.26944151785304	MN	FKB1A_HUMAN
P26641	7.83271399892132	MN	EF1G_HUMAN
P01871	7.75094041263467	MN	IGHM_HUMAN
P00367	7.35876152232331	MN	DHE3_HUMAN
P22352	7.19185077719868	MN	GPX3_HUMAN
P20774	6.48619213407252	MN	MIME_HUMAN
P04179	6.0889884098079	MN	SODM_HUMAN
P62310	5.48383483760102	MN	LSM3_HUMAN
P00403	4.95578105465431	MN	COX2_HUMAN
P61769	4.63623841887716	MN	B2MG_HUMAN
P60900	4.3855314538919	MN	PSA6_HUMAN
P39019	4.24571366462803	MN	RS19_HUMAN
P51571	3.1516378536791	MN	SSRD_HUMAN
P45880	3.09976663793527	MN	VDAC2_HUMAN
P61970	2.22386998610349	MN	NTF2_HUMAN
P11021	2.1917215096651	MN	GRP78_HUMAN
P52597	0.200148992833818	MN	HNRPF_HUMAN
Q9HCC0	155.702538819767	MA	MCCB_HUMAN
P25705	146.875401717445	MA	ATPA_HUMAN
P12429	135.619803211631	MA	ANXA3_HUMAN
Q07065	133.441750216102	MA	CKAP4_HUMAN
P11142	105.704304345015	MA	HSP7C_HUMAN
Q9NTK5	105.700630902529	MA	OLA1_HUMAN
P00568	104.844772206236	MA	KAD1_HUMAN
P47756	78.6934072316204	MA	CAPZB_HUMAN
P61353	75.0280252792768	MA	RL27_HUMAN
Q92506	67.7810328944071	MA	DHB8_HUMAN
Q9HDC9	54.281958183048	MA	APMAP_HUMAN
Q71UM5	47.7862414274662	MA	RS27L_HUMAN
P39023	31.2849573414083	MA	RL3_HUMAN
P04075	333.023668958238	MC	ALDOA_HUMAN
Q96AE4	204.364878182676	MC	FUBP1_HUMAN
P52272	121.257919340252	MC	HNRPM_HUMAN
Q15056	108.186382809118	MC	IF4H_HUMAN
P05387	95.3632165262983	MC	RLA2_HUMAN
P06737	88.37773926926	MC	PYGL_HUMAN
P53999	47.856095724183	MC	TCP4_HUMAN
P23526	44.4227357158809	MC	SAHH_HUMAN
Q99584	36.2901262895415	MC	S10AD_HUMAN
P02743	157.260787659032	NA	SAMP_HUMAN
O14498	129.58031616667	NA	ISLR_HUMAN
O15067	91.5242934660775	NA	PUR4_HUMAN
Q9HCC0	80.1264490581379	NA	MCCB_HUMAN
P02787	69.6618765845064	NA	TRFE_HUMAN
P46778	65.1315135950533	NA	RL21_HUMAN
P49207	46.1912919330232	NA	RL34_HUMAN
P19827	34.4745480790685	NA	ITIH1_HUMAN
P51888	30.8315591122255	NA	PRELP_HUMAN
P02452	24.8840570808716	NA	CO1A1_HUMAN
P01034	13.9713884359937	NA	CYTC_HUMAN
Q96AE4	189.29578453707	NC	FUBP1_HUMAN
P46778	170.453170491049	NC	RL21_HUMAN
Q9GZT3	136.143856779492	NC	SLIRP_HUMAN
Q9Y2Q3	108.667780182734	NC	GSTK1_HUMAN
P60866	88.8859311135365	NC	RS20_HUMAN
P27695	120.197181580926	AC	APEX1_HUMAN
O75531	81.0828756186383	AC	BAF_HUMAN
P46940	56.3129686490813	AC	IQGA1_HUMAN
P02743	53.8160503797057	AC	SAMP_HUMAN
P61978	50.8951404823058	AC	HNRPK_HUMAN
P02750	42.7626872568472	AC	A2GL_HUMAN
O75083	32.5239754616036	AC	WDR1_HUMAN
P13797	28.2317560738068	AC	PLST_HUMAN
Q9GZT3	23.7139728527408	AC	SLIRP_HUMAN
P12830	6.04997793654207	AC	CADH1_HUMAN
