protId	avgScore	totall	symbol
P02656	5.36508780870319	5.36508780870319	APOC3_HUMAN
P05166	5.3274652202295	5.3274652202295	PCCB_HUMAN
P53999	5.31107318564584	5.31107318564584	TCP4_HUMAN
Q14103	5.24124005167246	5.24124005167246	HNRPD_HUMAN
P50454	5.2005851614852	10.4011703229704	SERPH_HUMAN
Q6PHW0	5.15646470992353	5.15646470992353	IYD1_HUMAN
Q9H910	5.07901849844043	15.2370554953213	JUPI2_HUMAN
P14866	5.07488702400668	5.07488702400668	HNRPL_HUMAN
P62937	5.05827480862658	5.05827480862658	PPIA_HUMAN
O15145	5.0259566851252	10.0519133702504	ARPC3_HUMAN
P59998	4.94713653311782	9.89427306623564	ARPC4_HUMAN
P43034	4.89991715775261	9.79983431550522	LIS1_HUMAN
P62310	4.8958019142819	4.8958019142819	LSM3_HUMAN
P51659	4.89215598312426	4.89215598312426	DHB4_HUMAN
O95336	4.87380078036256	4.87380078036256	6PGL_HUMAN
P49748	4.8664511298745	4.8664511298745	ACADV_HUMAN
P08238	4.80614012877668	9.61228025755335	HS90B_HUMAN
P00390	4.72782206462322	4.72782206462322	GSHR_HUMAN
Q9Y265	4.63354427809023	4.63354427809023	RUVB1_HUMAN
Q13263	4.6333678181461	4.6333678181461	TIF1B_HUMAN
P25786	4.54066986576737	4.54066986576737	PSA1_HUMAN
Q16851	4.53619878704368	4.53619878704368	UGPA_HUMAN
P01009	4.50313521856644	4.50313521856644	A1AT_HUMAN
P39019	4.4923934351273	8.98478687025459	RS19_HUMAN
O75083	4.49099178248741	13.4729753474622	WDR1_HUMAN
P21333	4.48854041541903	13.4656212462571	FLNA_HUMAN
Q02878	4.48345122459974	4.48345122459974	RL6_HUMAN
Q9Y3I0	4.43355824924035	4.43355824924035	RTCB_HUMAN
P26599	4.38986156361477	8.77972312722954	PTBP1_HUMAN
P49419	4.34001075468533	4.34001075468533	AL7A1_HUMAN
Q16698	4.33874165836437	4.33874165836437	DECR_HUMAN
P21399	4.31669713500505	4.31669713500505	ACOC_HUMAN
P46776	4.29872970032389	12.8961891009717	RL27A_HUMAN
P62906	4.26818366042628	4.26818366042628	RL10A_HUMAN
P26641	4.20157693321909	4.20157693321909	EF1G_HUMAN
P22352	4.19740825002438	4.19740825002438	GPX3_HUMAN
P53004	4.19408563304412	4.19408563304412	BIEA_HUMAN
Q13630	4.1811151084141	4.1811151084141	FCL_HUMAN
P08758	4.1779608547238	12.5338825641714	ANXA5_HUMAN
P60174	4.14616086468234	4.14616086468234	TPIS_HUMAN
Q86VP6	4.13529436240543	4.13529436240543	CAND1_HUMAN
P20774	4.13404004578295	4.13404004578295	MIME_HUMAN
P14625	4.12573910149873	4.12573910149873	ENPL_HUMAN
P24752	4.05910432550934	8.11820865101869	THIL_HUMAN
P19971	4.01141883228378	8.02283766456756	TYPH_HUMAN
P07195	3.9745309018264	7.9490618036528	LDHB_HUMAN
O15230	3.9568503391147	3.9568503391147	LAMA5_HUMAN
Q9UHV9	3.92611216691161	7.85222433382322	PFD2_HUMAN
P11310	3.88504851576605	3.88504851576605	ACADM_HUMAN
P14543	3.87236331039999	3.87236331039999	NID1_HUMAN
P51580	3.85346776933923	3.85346776933923	TPMT_HUMAN
P07900	3.8238582041594	3.8238582041594	HS90A_HUMAN
P48637	3.81956146377512	3.81956146377512	GSHB_HUMAN
P05165	3.76019693695711	7.52039387391423	PCCA_HUMAN
Q13425	3.75156084214796	3.75156084214796	SNTB2_HUMAN
P17174	3.7507506214432	3.7507506214432	AATC_HUMAN
P26373	3.74629448697571	3.74629448697571	RL13_HUMAN
P13667	3.70105483237055	3.70105483237055	PDIA4_HUMAN
P84103	3.60816275194976	3.60816275194976	SRSF3_HUMAN
P26640	3.59916907879713	3.59916907879713	SYVC_HUMAN
P08708	3.58725999523575	3.58725999523575	RS17_HUMAN
P30044	3.57813812962226	7.15627625924451	PRDX5_HUMAN
P51571	3.57805533604355	3.57805533604355	SSRD_HUMAN
Q99623	3.53499993422416	3.53499993422416	PHB2_HUMAN
P13861	3.52564848825495	3.52564848825495	KAP2_HUMAN
P04179	3.52520359707686	7.05040719415373	SODM_HUMAN
O43175	3.50031211075081	3.50031211075081	SERA_HUMAN
Q15417	3.50007692314394	7.00015384628788	CNN3_HUMAN
Q14165	3.4828037597599	3.4828037597599	MLEC_HUMAN
P16152	3.43423744192604	3.43423744192604	CBR1_HUMAN
P62753	3.38566350735527	3.38566350735527	RS6_HUMAN
Q02252	3.36540919384257	3.36540919384257	MMSA_HUMAN
P52566	3.36127346815964	3.36127346815964	GDIR2_HUMAN
P10412	3.35758054744816	3.35758054744816	H14_HUMAN
P04792	3.35410363935202	6.70820727870404	HSPB1_HUMAN
Q9BYX7	3.33531738032895	3.33531738032895	ACTBM_HUMAN
P12830	3.33375743382169	3.33375743382169	CADH1_HUMAN
P38117	3.29262512180851	3.29262512180851	ETFB_HUMAN
P38646	3.28889509857011	3.28889509857011	GRP75_HUMAN
O00264	3.27842174589151	3.27842174589151	PGRC1_HUMAN
P40939	3.26589744320451	3.26589744320451	ECHA_HUMAN
P02766	3.26486485086145	6.5297297017229	TTHY_HUMAN
P30038	3.25917549883664	3.25917549883664	AL4A1_HUMAN
Q9NZL9	3.23100281777105	3.23100281777105	MAT2B_HUMAN
P01871	3.14984861960732	3.14984861960732	IGHM_HUMAN
P35232	3.14347191090408	6.28694382180816	PHB_HUMAN
Q9UM22	3.11865318342706	6.23730636685412	EPDR1_HUMAN
P49368	3.10438813282063	3.10438813282063	TCPG_HUMAN
P36957	3.03227943683999	3.03227943683999	ODO2_HUMAN
P42765	3.02120117458132	3.02120117458132	THIM_HUMAN
Q96CM8	3.01968942623587	6.03937885247173	ACSF2_HUMAN
P78371	3.00474768581461	3.00474768581461	TCPB_HUMAN
P07099	3.00264646300406	3.00264646300406	HYEP_HUMAN
P50395	2.99954599505951	2.99954599505951	GDIB_HUMAN
Q14315	2.99926891693989	2.99926891693989	FLNC_HUMAN
Q13938	2.96249680925711	2.96249680925711	CAYP1_HUMAN
Q01813	2.94528189586035	5.89056379172071	PFKAP_HUMAN
P40926	2.92607121194456	5.85214242388912	MDHM_HUMAN
Q9GZM7	2.92045161976497	2.92045161976497	TINAL_HUMAN
P32969	2.86592267015025	2.86592267015025	RL9_HUMAN
Q6NZI2	2.79926819905822	2.79926819905822	CAVN1_HUMAN
P61970	2.76631776605529	2.76631776605529	NTF2_HUMAN
P62826	2.75998575527967	2.75998575527967	RAN_HUMAN
Q9UHQ9	2.72512746660759	2.72512746660759	NB5R1_HUMAN
Q99536	2.71646858658594	2.71646858658594	VAT1_HUMAN
Q92947	2.66456704551311	2.66456704551311	GCDH_HUMAN
Q9Y4W6	2.64224628060683	2.64224628060683	AFG32_HUMAN
P02647	2.62905715868298	2.62905715868298	APOA1_HUMAN
P23246	2.56925572212499	2.56925572212499	SFPQ_HUMAN
Q00059	2.54511640136247	2.54511640136247	TFAM_HUMAN
P19338	2.53193980907154	2.53193980907154	NUCL_HUMAN
P51884	2.51217614575754	5.02435229151508	LUM_HUMAN
P09525	2.50413548308088	2.50413548308088	ANXA4_HUMAN
P30048	2.49700277728565	2.49700277728565	PRDX3_HUMAN
P35221	2.49531738559368	4.99063477118736	CTNA1_HUMAN
P21266	2.4779050407629	2.4779050407629	GSTM3_HUMAN
P49411	2.4707507750267	2.4707507750267	EFTU_HUMAN
P61769	2.46464039339906	2.46464039339906	B2MG_HUMAN
P05091	2.44280396269674	2.44280396269674	ALDH2_HUMAN
P05556	2.41231186927625	2.41231186927625	ITB1_HUMAN
P35222	2.3905944854208	4.78118897084161	CTNB1_HUMAN
P29401	2.3850793053303	2.3850793053303	TKT_HUMAN
Q96I99	2.38089103542903	2.38089103542903	SUCB2_HUMAN
P02794	2.3533098660021	2.3533098660021	FRIH_HUMAN
P19823	2.34261240550913	2.34261240550913	ITIH2_HUMAN
P60842	2.31593615651293	2.31593615651293	IF4A1_HUMAN
P34932	2.29052323718121	2.29052323718121	HSP74_HUMAN
P63104	2.25726332693981	2.25726332693981	1433Z_HUMAN
P12111	2.2259331039914	4.4518662079828	CO6A3_HUMAN
P82909	2.18559371371588	2.18559371371588	RT36_HUMAN
Q01995	2.16504846546349	2.16504846546349	TAGL_HUMAN
P12694	2.12502938840179	2.12502938840179	ODBA_HUMAN
P20073	2.11224612684169	2.11224612684169	ANXA7_HUMAN
P36578	2.05922053979512	2.05922053979512	RL4_HUMAN
P02458	2.05916777162962	2.05916777162962	CO2A1_HUMAN
P24539	2.05087757027565	2.05087757027565	AT5F1_HUMAN
Q9HC38	2.05020853012278	2.05020853012278	GLOD4_HUMAN
P55268	2.01300974330723	2.01300974330723	LAMB2_HUMAN
P06703	2.01221625449355	2.01221625449355	S10A6_HUMAN
O75323	2.01049233522799	2.01049233522799	NIPS2_HUMAN
Q53H96	1.98242232087901	1.98242232087901	P5CR3_HUMAN
P10606	1.98082208625923	1.98082208625923	COX5B_HUMAN
P21291	1.93187181990164	1.93187181990164	CSRP1_HUMAN
Q9H4A4	1.92581712140277	1.92581712140277	AMPB_HUMAN
P11021	1.91555758376794	1.91555758376794	GRP78_HUMAN
P62861	1.91259905770026	3.82519811540051	RS30_HUMAN
P07942	1.88710892726989	1.88710892726989	LAMB1_HUMAN
P08123	1.83363471153136	1.83363471153136	CO1A2_HUMAN
Q9GZT3	1.80755387278812	1.80755387278812	SLIRP_HUMAN
P00403	1.75653266865356	1.75653266865356	COX2_HUMAN
Q9Y646	1.75343611923876	1.75343611923876	CBPQ_HUMAN
P60660	1.73008626035177	3.46017252070354	MYL6_HUMAN
Q9BR76	1.72817743922229	3.45635487844458	COR1B_HUMAN
P08133	1.72088973884727	1.72088973884727	ANXA6_HUMAN
P42126	1.68856161890692	1.68856161890692	ECI1_HUMAN
Q14624	1.68743080087325	1.68743080087325	ITIH4_HUMAN
Q00325	1.66767195396207	1.66767195396207	MPCP_HUMAN
P49588	1.64963831128485	1.64963831128485	SYAC_HUMAN
P01008	1.64796301894818	1.64796301894818	ANT3_HUMAN
P35579	1.64712015661392	3.29424031322784	MYH9_HUMAN
P27105	1.62242637879284	1.62242637879284	STOM_HUMAN
P61160	1.55576185294667	1.55576185294667	ARP2_HUMAN
P00505	1.53418648948221	1.53418648948221	AATM_HUMAN
Q15233	1.5271038263114	1.5271038263114	NONO_HUMAN
P52209	1.52329455883817	3.04658911767634	6PGD_HUMAN
P63244	1.52050233733455	1.52050233733455	RACK1_HUMAN
Q09666	1.48445677589264	1.48445677589264	AHNK_HUMAN
P37837	1.47848093691615	1.47848093691615	TALDO_HUMAN
P98179	1.44350567547345	1.44350567547345	RBM3_HUMAN
P00918	1.42647776598482	1.42647776598482	CAH2_HUMAN
P30042	1.42150004560334	1.42150004560334	ES1_HUMAN
P20933	1.32478480674927	1.32478480674927	ASPG_HUMAN
Q9NZN4	1.27009675514285	1.27009675514285	EHD2_HUMAN
Q14112	1.25233899924248	1.25233899924248	NID2_HUMAN
Q9H4G4	1.22416112797944	1.22416112797944	GAPR1_HUMAN
P62249	1.18902358540718	1.18902358540718	RS16_HUMAN
P62424	1.16382021206782	1.16382021206782	RL7A_HUMAN
Q15435	1.15283658164813	1.15283658164813	PP1R7_HUMAN
P62942	1.14787663098693	1.14787663098693	FKB1A_HUMAN
O76074	1.09951233151436	1.09951233151436	PDE5A_HUMAN
P12110	1.08225979265081	1.08225979265081	CO6A2_HUMAN
P62266	1.06689119136987	1.06689119136987	RS23_HUMAN
Q9Y6U3	0.954449526680183	0.954449526680183	ADSV_HUMAN
P02511	0.947221664553703	0.947221664553703	CRYAB_HUMAN
Q9H299	0.894858916049122	0.894858916049122	SH3L3_HUMAN
P06753	0.742245285265066	0.742245285265066	TPM3_HUMAN
P46781	0.703464253265988	0.703464253265988	RS9_HUMAN
P50914	0.669388563391607	0.669388563391607	RL14_HUMAN
Q9BZZ5	0.657080312804101	0.657080312804101	API5_HUMAN
P06396	0.419143037918541	0.419143037918541	GELS_HUMAN
P15880	0.411864598013091	0.411864598013091	RS2_HUMAN
Q12905	0.391879679973951	0.391879679973951	ILF2_HUMAN
P50995	0.375391736342763	0.375391736342763	ANX11_HUMAN
P15311	0.36661436692741	0.36661436692741	EZRI_HUMAN
P05023	0.226176584212459	0.226176584212459	AT1A1_HUMAN
Q9NYU2	0.206128968029157	0.206128968029157	UGGG1_HUMAN
P30084	0.171233683091266	0.171233683091266	ECHM_HUMAN
P25788	0.152126425511247	0.152126425511247	PSA3_HUMAN
P04899	0.143427930498808	0.143427930498808	GNAI2_HUMAN
Q9UJU6	0.112629492560402	0.112629492560402	DBNL_HUMAN
P62140	0.0670057010549825	0.0670057010549825	PP1B_HUMAN
P67936	-0.00509460890180093	-0.00509460890180093	TPM4_HUMAN
P12109	-0.0886921431352569	-0.0886921431352569	CO6A1_HUMAN
Q9NX63	-0.201506773454769	-0.201506773454769	MIC19_HUMAN
Q15393	-0.219652901839652	-0.219652901839652	SF3B3_HUMAN
P00740	-0.233598206018735	-0.233598206018735	FA9_HUMAN
Q12931	-0.271817640100855	-0.271817640100855	TRAP1_HUMAN
P09972	-0.340464922357657	-0.340464922357657	ALDOC_HUMAN
Q8N335	-0.373023958579912	-0.373023958579912	GPD1L_HUMAN
P01266	-0.583598066814438	-0.583598066814438	THYG_HUMAN
P23142	-1.33271935881192	-1.33271935881192	FBLN1_HUMAN
Q01844	-1.50802953717836	-1.50802953717836	EWS_HUMAN
Q9P2E9	-1.93210035374571	-1.93210035374571	RRBP1_HUMAN
